NOME,FASE_2022,TURMA_2022,ANO_INGRESSO_2022,BOLSISTA_2022,INDE_2022,CG_2022,CF_2022,CT_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,IPP_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,INDICADO_BOLSA_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022,NIVEL_IDEAL_2022
ALUNO-1055,4.0,F,2021.0,Não,7456542276334770.0,332.0,27.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,666666,8603896103896100,5625,6277777777777770,6.0,6833333333333330,6.0,4.0,734375,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,75833325,10.0,Fase 4 (9º ano)
ALUNO-1057,3.0,M,2021.0,Não,6427354572463760.0,656.0,85.0,6.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833334,6845108695652170,2024-05-07 00:00:00,5166666666666660,4666666666666660,5833333333333330,5.0,4.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,59583275,5.0,Fase 4 (9º ano)
ALUNO-1058,2.0,M,2022.0,Não,7763511656565650.0,213.0,33.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,869949494949495,2024-05-07 00:00:00,7.25,2024-05-06 00:00:00,8.0,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6888886666666660,10.0,Fase 2 (5º e 6º ano)
ALUNO-1059,3.0,L,2022.0,Não,4837498500000000.0,833.0,134.0,9.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,3666666666666660,2024-05-07 00:00:00,1833333333333330,0.0,5.0,0.5,4.0,6875,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,62916575,2024-05-02 00:00:00,Fase 6 (2º EM)
ALUNO-1060,3.0,C,2022.0,Não,7208765730639730.0,425.0,51.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958335,8653198653198650,2024-05-07 00:00:00,2024-05-03 00:00:00,5.0,2.0,,4.0,703125,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,683333,10.0,Fase 3 (7º e 8º ano)
ALUNO-1062,5.0,K,2022.0,Não,6243027512820510.0,697.0,43.0,10.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666666,7251602564102560,5.0,4.25,5.0,2024-05-03 00:00:00,,4.0,609375,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,583333,10.0,Fase 5 (1º EM)
ALUNO-1063,0.0,G,2021.0,Não,5552244923076920.0,783.0,185.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,4573717948717940,2024-05-07 00:00:00,4166666666666660,5.0,3333333333333330,,2.0,4375,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,608333,5.0,Fase 2 (5º e 6º ano)
ALUNO-1065,0.0,L,2021.0,Não,7510987800569800.0,304.0,87.0,8.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,9002849002849000,2024-05-07 00:00:00,7.0,7333333333333330,6666666666666660,,2.0,9375-05-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,758333,5.0,Fase 2 (5º e 6º ano)
ALUNO-1066,4.0,L,2021.0,Não,721482645698363.0,423.0,34.0,8.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666666,8489420062695920,2024-05-07 00:00:00,5522222222222220,4666666666666660,2024-05-05 00:00:00,2024-04-06 00:00:00,4.0,6875,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,654166,10.0,Fase 4 (9º ano)
ALUNO-1067,2.0,J,2018.0,Não,7682753058681180.0,239.0,39.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8892921960072590,2024-05-07 00:00:00,4916666666666660,4166666666666660,5666666666666660,,3.0,6041666666666660,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Não,8333333333333330,10.0,Fase 2 (5º e 6º ano)
ALUNO-1068,7.0,A,2021.0,Não,4289168444444440.0,848.0,22.0,14.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833334,3333333333333330,6875,1022222222222220,1666666666666660,2024-04-01 00:00:00,0.0,4.0,3.75,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Não,5111116666666660,5.0,Fase 8 (Universitários)
ALUNO-1069,0.0,C,2022.0,Não,6864088634920630.0,533.0,152.0,2.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,6174603174603170,5.0,8.0,8.0,8.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,783333,5.0,Fase 1 (4º ano)
ALUNO-1070,1.0,G,2019.0,Não,5949454421052630.0,732.0,174.0,11.0,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,8070175438596490,5.0,4416666666666660,1833333333333330,7.0,,2.0,6875-04-01 00:00:00,Mantido na Fase atual,Promovido de Fase,,,Não,Não,516667,5.0,Fase 3 (7º e 8º ano)
ALUNO-1071,2.0,B,2021.0,Não,5750265883597880.0,754.0,139.0,12.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,5417989417989410,5625,3583333333333330,1333333333333330,5833333333333330,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,6666663333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1072,3.0,B,2020.0,Não,5371978339181280.0,797.0,120.0,12.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958335,381578947368421,2024-05-07 00:00:00,4122222222222220,5666666666666660,1666666666666660,5033333333333330,4.0,609375,Promovido de Fase,Promovido de Fase,Promovido de Fase,Alocado em Fase anterior,Não,Não,483333,5.0,Fase 4 (9º ano)
ALUNO-1073,1.0,D,2021.0,Não,5334539516483510.0,798.0,183.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6249084249084240,2024-05-07 00:00:00,4.0,5333333333333330,2666666666666660,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6944446666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-1074,1.0,C,2022.0,Não,6581946666666660.0,631.0,154.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,6.25,2024-05-07 00:00:00,5833333333333330,2024-05-08 00:00:00,3166666666666660,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7555556666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-1075,5.0,K,2016.0,Sim,7566015304972800.0,286.0,18.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,9580419580419580,5625,6744444444444440,6166666666666660,7166666666666660,2024-09-06 00:00:00,4.0,796875,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Não,Sim,8458337499999990,5.0,Fase 6 (2º EM)
ALUNO-1076,3.0,E,2022.0,Não,6116219571428570.0,705.0,97.0,8.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,7357142857142850,2024-05-07 00:00:00,3.75,3.0,2024-05-04 00:00:00,,4.0,703125,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,5333325,5.0,Fase 4 (9º ano)
ALUNO-1078,2.0,Q,2019.0,Não,6511662330532210.0,642.0,113.0,8.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,7662464985994390,2024-05-07 00:00:00,5583333333333330,4666666666666660,2024-05-06 00:00:00,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,5833336666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-1080,2.0,D,2022.0,Não,5411575629629620.0,795.0,150.0,10.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,750002,6481481481481480,2024-05-07 00:00:00,0.0,0.0,0.0,,3.0,6041666666666660,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Não,7555553333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1082,1.0,E,2022.0,Não,6962017015219660.0,499.0,130.0,5.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,878924174276498,5625,6.0,5.0,7.0,,3.0,6.25,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7333333333333330,5.0,Fase 2 (5º e 6º ano)
ALUNO-1084,1.0,J,2019.0,Não,6464252763285020.0,648.0,157.0,14.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,750002,8932367149758450,2024-05-07 00:00:00,5.0,5333333333333330,4666666666666660,,3.0,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,5888886666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-1085,5.0,L,2019.0,Não,6157779444444440.0,701.0,44.0,10.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,6.25,2024-05-07 00:00:00,4955555555555550,5666666666666660,3366666666666660,5833333333333330,4.0,6.25,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Não,5833336666666660,5.0,Fase 6 (2º EM)
ALUNO-1090,1.0,K,2018.0,Não,5179630296296290.0,813.0,187.0,12.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,5481481481481480,2024-05-07 00:00:00,1.0,2.0,0.0,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,5999993333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1091,2.0,M,2022.0,Não,5519122439955100.0,789.0,147.0,14.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,4866442199775530,2024-05-07 00:00:00,2.25,3166666666666660,1333333333333330,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6499993333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1093,7.0,A,2016.0,Não,6901589607843130.0,524.0,10.0,4.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791667,7370098039215680,2024-05-07 00:00:00,4733333333333330,2024-05-03 00:00:00,2024-05-05 00:00:00,2024-02-05 00:00:00,4.0,828125,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Sim,Não,8055556666666660,5.0,Fase 8 (Universitários)
ALUNO-1095,1.0,C,2019.0,Sim,8902781333333330.0,8.0,2.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9666666666666660,2024-05-07 00:00:00,9916666666666660,10.0,9833333333333330,,3.0,6.25,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Não,Não,8055563333333330,10.0,Fase 1 (4º ano)
ALUNO-1097,4.0,A,2017.0,Sim,8149929726333540.0,100.0,10.0,3.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,9691650853889940,5625,6677777777777770,8333333333333330,5666666666666660,6033333333333330,4.0,796875,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Não,Não,8000005,10.0,Fase 4 (9º ano)
ALUNO-1098,0.0,A,2021.0,Não,7910991723905720.0,165.0,44.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,861952861952862,8125,2024-03-09 00:00:00,9533333333333330,9066666666666660,,2.0,3125-05-01 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,Não,816667,5.0,Fase 1 (4º ano)
ALUNO-1099,2.0,F,2021.0,Não,7303705925925920.0,389.0,57.0,8.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,5462962962962960,6875,7.75,8333333333333330,7166666666666660,,3.0,6458333333333330,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,738889,10.0,Fase 2 (5º e 6º ano)
ALUNO-1101,1.0,L,2022.0,Não,6440323564297210.0,652.0,158.0,12.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.75,8111341154819410,2024-05-07 00:00:00,4.0,3.0,5.0,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7444443333333330,5.0,Fase 2 (5º e 6º ano)
ALUNO-1102,3.0,E,2022.0,Não,4244980227272720.0,852.0,145.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4886363636363630,2024-05-07 00:00:00,0.0,0.0,0.0,,4.0,609375,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Não,45416625,10.0,Fase 3 (7º e 8º ano)
ALUNO-1103,3.0,I,2016.0,Não,6011790235258200.0,727.0,103.0,3.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,7442630898513250,5.0,3277777777777770,2333333333333330,4833333333333330,2666666666666660,4.0,609375,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,62916575,5.0,Fase 5 (1º EM)
ALUNO-1104,1.0,E,2021.0,Não,7131280678842390.0,447.0,114.0,4.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,7364726727545310,2024-05-07 00:00:00,7083333333333330,2024-05-06 00:00:00,7666666666666660,,3.0,6.25,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7333333333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-1105,2.0,A,2016.0,Não,6787123434343430.0,560.0,87.0,9.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,8505050505050500,4375,5083333333333330,2024-05-04 00:00:00,5666666666666660,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,788889,5.0,Fase 3 (7º e 8º ano)
ALUNO-1106,2.0,J,2022.0,Não,6555924462189950.0,637.0,111.0,4.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,8015728977616450,6.25,5583333333333330,4666666666666660,2024-05-06 00:00:00,,3.0,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,655555,5.0,Fase 3 (7º e 8º ano)
ALUNO-1107,3.0,A,2021.0,Não,5307363354299290.0,803.0,122.0,16.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,6075009549274250,2024-05-07 00:00:00,2722222222222220,3.0,3166666666666660,2.0,4.0,8125-07-01 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Sim,Não,7583335,5.0,Fase 4 (9º ano)
ALUNO-1108,0.0,Y,2022.0,Não,7487918.0,315.0,91.0,6.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,6999999999999990,2024-05-07 00:00:00,8.95,2024-08-09 00:00:00,2024-01-08 00:00:00,,2.0,3125-05-01 00:00:00,Promovido de Fase,Mantido na Fase atual,,,Não,Não,783333,5.0,Fase 1 (4º ano)
ALUNO-1109,2.0,K,2022.0,Não,7195372592592590.0,431.0,64.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,9296296296296290,2024-05-07 00:00:00,6.0,4.0,8.0,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7055556666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-1110,2.0,D,2019.0,Não,6605761359666910.0,625.0,108.0,8.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,6966300131667910,2024-05-07 00:00:00,4583333333333330,3333333333333330,5833333333333330,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Não,7499996666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-1111,0.0,V,2022.0,Não,7874720643467640.0,178.0,48.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8217338217338210,2024-05-07 00:00:00,7.75,2024-06-09 00:00:00,2024-09-05 00:00:00,,2.0,3125-05-01 00:00:00,Promovido de Fase,Mantido na Fase atual,,,Não,Não,7500005,10.0,ALFA  (2º e 3º ano)
ALUNO-1113,7.0,D,2022.0,Não,7535415.0,296.0,5.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708333,10.0,6.25,7.75,9.0,2024-05-06 00:00:00,,4.0,7.1875,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Mantido na Fase atual,Sim,Não,716666,5.0,Fase 8 (Universitários)
ALUNO-1116,1.0,A,2022.0,Não,7576481298701290.0,283.0,77.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7916679999999990,816017316017316,2024-05-07 00:00:00,7666666666666660,6.0,9333333333333330,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Sim,8722226666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-1117,0.0,G,2021.0,Não,6730834666666660.0,575.0,161.0,8.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,5925000000000000,2024-05-07 00:00:00,7583333333333330,7333333333333330,7833333333333330,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,708333,5.0,Fase 1 (4º ano)
ALUNO-1118,3.0,B,2022.0,Não,71010415.0,455.0,56.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833334,8.75,2024-05-07 00:00:00,5.0,4.0,6.0,,4.0,734375,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,51666625,10.0,Fase 3 (7º e 8º ano)
ALUNO-1120,1.0,N,2022.0,Não,8063890666666660.0,127.0,30.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,9166666666666660,2024-05-07 00:00:00,7.25,2024-05-06 00:00:00,8.0,,3.0,6.25,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7277776666666660,10.0,Fase 1 (4º ano)
ALUNO-1121,0.0,N,2022.0,Não,7484593745480250.0,317.0,93.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,8422963727401290,2024-05-07 00:00:00,6.0,5666666666666660,6333333333333330,,2.0,5.0,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,6999995,10.0,ALFA  (2º e 3º ano)
ALUNO-1122,5.0,K,2021.0,Sim,871196797863248.0,15.0,6.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9615384615384610,2024-05-07 00:00:00,8777777777777770,8333333333333330,8.0,10.0,4.0,2024-05-07 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Sim,8500007499999990,10.0,Fase 5 (1º EM)
ALUNO-1123,4.0,P,2019.0,Sim,7815768210526310.0,198.0,18.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9201754385964910,6875,7866666666666660,9.0,2024-05-07 00:00:00,7099999999999990,4.0,8125-07-01 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,9.25,2024-05-02 00:00:00,Fase 7 (3º EM)
ALUNO-1124,5.0,K,2021.0,Não,7498492675990670.0,312.0,21.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,708334,9213286713286710,5625,6466666666666660,6833333333333330,6166666666666660,2024-04-06 00:00:00,4.0,2024-05-07 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Sim,9208340000000000,5.0,Fase 7 (3º EM)
ALUNO-1125,1.0,F,2022.0,Não,6306945444444440.0,686.0,165.0,9.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,972222222222222,5625,3.25,1.0,2024-05-05 00:00:00,,2.0,5.0,Mantido na Fase atual,Promovido de Fase,,,Não,Não,5999995,5.0,Fase 2 (5º e 6º ano)
ALUNO-1126,3.0,G,2021.0,Não,4786323286324780.0,835.0,135.0,11.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5799679487179480,5625,3444444444444440,1333333333333330,2024-05-05 00:00:00,2024-05-03 00:00:00,4.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,56249925,5.0,Fase 5 (1º EM)
ALUNO-1127,3.0,A,2018.0,Sim,7628620754385960.0,261.0,33.0,8.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,9736842105263150,5.0,7166666666666660,6333333333333330,7166666666666660,8.0,4.0,8125-07-01 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Não,Não,7333335,5.0,Fase 4 (9º ano)
